step,episode_index,episode_return,episode_length,fps,model_loss,recon_loss,reward_loss,continue_loss,kl_loss,dynamics_kl_loss,representation_kl_loss,actor_loss,value_loss,repval_loss,slowreg_loss,imagined_return,value_pred,return_norm_mean,return_norm_std,adv_norm_mean,adv_norm_std,entropy,num_updates,train_budget
13500.0,26.0,0.0,500.0,5.356305799157364,1.9685417413711548,0.0005316684255376458,0.867942214012146,6.780411786166951e-05,1.0,1.0,1.0,-1.8020081520080566,2.4231796264648438,3.97586727142334,13.870136260986328,10.573320388793945,17.202178955078125,10.697602367455369,1.1973429086958287,-6.915680344593336,99.15390002090165,0.5781385898590088,1.0,0.0
13600.0,27.0,92.0,100.0,5.346246092403158,1.4246357679367065,0.000675481278449297,0.3238344192504883,0.00012580235488712788,1.0,1.0,1.0,-1.8088897466659546,2.8298659324645996,2.6100614070892334,32.228782653808594,10.64496898651123,18.155498504638672,10.59851841185605,1.3412754422401114,-6.97804991515828,102.22697700773766,0.5761415362358093,1.0,0.0
13800.0,27.0,292.0,300.0,5.332035215367384,1.452944040298462,0.0006119217723608017,0.3519309461116791,0.0004011352430097759,1.0,1.0,1.0,-1.7553242444992065,2.3197238445281982,2.956664800643921,16.62224578857422,10.72950267791748,18.251632690429688,10.65781786339971,1.354528365348493,-7.2000752268734205,107.55090160123657,0.55764240026474,1.0,0.0
14000.0,27.0,492.0,500.0,5.318279593640838,1.623538851737976,0.0006296550272963941,0.5227342844009399,0.00017479920643381774,1.0,1.0,1.0,-1.9563064575195312,3.3164734840393066,3.3577771186828613,41.20382308959961,11.195069313049316,20.170330047607422,11.121558558944866,1.2739300080250928,-7.838297863382729,113.80925456711101,-1.6307300329208374,1.0,0.0
14200.0,28.0,0.0,200.0,5.303760953160773,1.408923625946045,0.0006171051063574851,0.30814242362976074,0.0001642145507503301,1.0,1.0,1.0,-1.937972903251648,2.757575035095215,2.835543155670166,14.276888847351074,12.47752857208252,17.93759536743164,11.841454069375581,1.0432660235285254,-6.856823000433671,98.13087616342392,-1.7025513648986816,1.0,0.0
14400.0,28.0,0.0,400.0,5.2947994182664715,1.346494436264038,0.0005218497826717794,0.2458989918231964,7.36955989850685e-05,1.0,1.0,1.0,-2.025925636291504,3.3387107849121094,2.754359722137451,43.897457122802734,13.08930778503418,19.087186813354492,12.537186984262553,1.0503399394368045,-6.549819030267335,92.55769197443047,-1.6961451768875122,1.0,0.0
14500.0,28.0,0.0,500.0,5.287077163850458,1.4040995836257935,0.0006206739926710725,0.3029860556125641,0.0004927658010274172,1.0,1.0,1.0,-1.9555641412734985,2.8322322368621826,3.0324409008026123,2.877753734588623,12.722474098205566,20.306324005126953,12.812615721669417,0.9792294722077176,-6.739717412958499,93.44012151232712,-1.6767538785934448,1.0,0.0
14600.0,29.0,97.0,100.0,5.279393590097411,1.7041051387786865,0.0006668021669611335,0.603144645690918,0.0002936918172053993,1.0,1.0,1.0,-2.0350425243377686,2.8066749572753906,3.5653603076934814,8.212024688720703,12.960087776184082,20.223384857177734,12.972773533561686,0.8962530343774792,-6.585240176459359,89.19762429276948,-1.672700047492981,1.0,0.0
14800.0,29.0,297.0,300.0,5.267898638351085,1.9000091552734375,0.0007162751280702651,0.7992391586303711,5.374367174226791e-05,1.0,1.0,1.0,-2.1857640743255615,2.861285448074341,4.002664566040039,5.3130903244018555,13.817611694335938,21.115087509155273,13.501835945736985,0.8642673097709024,-6.892650038369978,89.3266303959892,-1.677032709121704,1.0,0.0
15000.0,29.0,497.0,500.0,5.258535857125358,1.499021053314209,0.000623322615865618,0.39813232421875,0.0002654381678439677,1.0,1.0,1.0,-2.025423526763916,2.6123485565185547,3.087709903717041,3.119968891143799,14.742988586425781,20.586524963378906,14.410489714755482,0.8816163860524143,-6.139961703689624,83.10348641447217,-1.693609595298767,1.0,0.0
15200.0,30.0,0.0,200.0,5.24101420066858,1.7306163311004639,0.0006763668498024344,0.6299118995666504,2.8065143851563334e-05,1.0,1.0,1.0,-2.103076934814453,3.435870409011841,3.672926664352417,0.18946069478988647,15.037702560424805,21.341724395751953,15.081820648438464,0.7249085707656118,-6.122772593743686,77.52146420335512,-1.6777535676956177,1.0,0.0
15400.0,30.0,0.0,400.0,5.227283023422025,1.6839687824249268,0.0006575320148840547,0.5827535390853882,0.000557744293473661,1.0,1.0,1.0,-2.188333034515381,3.2763965129852295,3.5696117877960205,16.38501739501953,14.959375381469727,22.397424697875977,15.201227106147757,0.7782411060314416,-6.01702666493309,72.86223981710219,-1.6727397441864014,1.0,0.0
15500.0,30.0,0.0,500.0,5.217679681810557,1.8144692182540894,0.0005761701613664627,0.7138434052467346,4.968688153894618e-05,1.0,1.0,1.0,-2.3772385120391846,4.35506010055542,3.921428918838501,0.32798904180526733,15.509793281555176,22.69679832458496,15.27849508939253,0.8324875765419198,-6.334395912813806,77.43523284121076,-1.673616886138916,1.0,0.0
15600.0,31.0,0.0,100.0,5.209440918905105,1.4746164083480835,0.0005964713636785746,0.37400293350219727,1.699661515885964e-05,1.0,1.0,1.0,-2.2206900119781494,2.651041030883789,3.082078218460083,7.587343692779541,15.41568374633789,25.57944107055664,15.485105508484091,0.9317013171185973,-6.960297378949519,85.03343833725937,-1.642555594444275,1.0,0.0
15800.0,31.0,0.0,300.0,5.198075211686118,1.841044306755066,0.0005451725446619093,0.7400596141815186,0.00043953207205049694,1.0,1.0,1.0,-2.270850896835327,2.6510181427001953,3.6010758876800537,1.5558959245681763,15.127250671386719,24.37879753112793,15.515570830756205,0.9416298511406581,-7.83882471310405,94.20783215540105,-1.6760194301605225,1.0,0.0
16000.0,31.0,0.0,500.0,5.186361631414976,2.1671249866485596,0.0005262921913526952,1.066550850868225,4.7846126108197495e-05,1.0,1.0,1.0,-2.298476219177246,2.580355644226074,4.147680282592773,1.8081142902374268,15.766142845153809,23.716224670410156,15.651440463530417,0.9147906037149528,-7.266790639759178,88.71775393675857,-1.6853927373886108,1.0,0.0
16200.0,32.0,0.0,200.0,5.1731196677908065,1.5143392086029053,0.0005823487881571054,0.41362687945365906,0.00012998224701732397,1.0,1.0,1.0,-2.5041627883911133,2.4163007736206055,3.5320537090301514,1.441786766052246,15.718889236450195,24.311439514160156,15.769250359146506,0.8465651563051979,-8.634050637675156,93.9730784793814,-1.6576826572418213,1.0,0.0
16400.0,32.0,0.0,400.0,5.161614350824138,2.097703695297241,0.00047111354069784284,0.9971919059753418,4.071733928867616e-05,1.0,1.0,1.0,-2.330587387084961,2.612825393676758,3.6622824668884277,2.481647491455078,15.15411376953125,22.722986221313477,15.443676297935648,0.8830967014843725,-7.751510036705612,89.59335848240391,-1.694473385810852,1.0,0.0
16500.0,32.0,0.0,500.0,5.152152801469313,1.4724045991897583,0.0006850446225143969,0.37153151631355286,0.00018802820704877377,1.0,1.0,1.0,-2.315058469772339,2.5082812309265137,2.818631649017334,7.016870498657227,14.881407737731934,21.506072998046875,15.142809447789654,0.8550547549052124,-7.591550608365361,87.38076468121399,-1.6942857503890991,1.0,0.0
16600.0,33.0,0.0,100.0,5.143985903410784,1.7099268436431885,0.0006011070217937231,0.6092909574508667,3.485530032776296e-05,1.0,1.0,1.0,-2.3821661472320557,2.613642930984497,3.3647589683532715,0.22853732109069824,14.662325859069824,23.153974533081055,14.940309299124637,0.8685623960319441,-7.814565242193296,88.84201566436268,-1.6832911968231201,1.0,0.0
16800.0,33.0,0.0,300.0,5.134133581216748,1.7711118459701538,0.0006353851640596986,0.6704320311546326,4.44139150204137e-05,1.0,1.0,1.0,-2.5501818656921387,2.5731587409973145,3.4041848182678223,10.613914489746094,14.19679069519043,24.34813117980957,14.43944652279419,0.9640211915000002,-9.467335163026652,100.67382622089004,-1.672326922416687,1.0,0.0
17000.0,33.0,0.0,500.0,5.125151924793401,1.9442336559295654,0.000500759924761951,0.8436755537986755,5.7458484661765397e-05,1.0,1.0,1.0,-2.6238298416137695,2.6566824913024902,3.8128232955932617,9.62100601196289,13.756036758422852,26.652809143066406,13.953946305011966,1.1147952300071233,-11.24249997079083,118.80833872442332,-1.6678370237350464,1.0,0.0
17200.0,34.0,0.0,200.0,5.116237560472107,1.472928762435913,0.0005525943706743419,0.37233850359916687,3.7627891288138926e-05,1.0,1.0,1.0,-2.7605912685394287,2.5912842750549316,3.1975340843200684,19.474794387817383,13.127144813537598,28.765899658203125,13.505958428414838,1.1748407544589095,-13.273721405946228,131.69027147746394,-1.65121328830719,1.0,0.0
17400.0,34.0,0.0,400.0,5.106638490178058,1.7318063974380493,0.0005658536683768034,0.6311358213424683,0.00010468770051375031,1.0,1.0,1.0,-2.671942710876465,2.411656618118286,3.3968238830566406,7.443963527679443,12.73255443572998,25.888164520263672,12.969825356898358,1.1909900095394512,-13.300240318543436,137.15757046914337,-1.6704416275024414,1.0,0.0
17500.0,34.0,0.0,500.0,5.100079016652765,1.6477937698364258,0.0006353729986585677,0.5471183061599731,4.006216113339178e-05,1.0,1.0,1.0,-2.730043649673462,2.440139055252075,3.200512647628784,14.418377876281738,12.78145980834961,26.854467391967773,12.860200219498976,1.2218975268702978,-14.017304108346233,141.98035113674527,-1.6732850074768066,1.0,0.0
17600.0,35.0,0.0,100.0,5.091961668775169,1.8331974744796753,0.0005605444894172251,0.7325387597084045,9.807990863919258e-05,1.0,1.0,1.0,-2.7739171981811523,2.3843297958374023,3.4014339447021484,2.0097603797912598,12.458720207214355,29.194862365722656,12.711568856881204,1.3064892332473743,-15.050012847449675,149.07816428830887,-1.6657698154449463,1.0,0.0
17800.0,35.0,0.0,300.0,5.077542285782591,1.619145393371582,0.000773106818087399,0.518281877040863,9.04473927221261e-05,1.0,1.0,1.0,-2.7059683799743652,2.2912817001342773,3.375302791595459,8.622512817382812,12.287187576293945,27.123287200927734,12.41635256665315,1.234093605136244,-14.27851817000222,147.49792682026415,-1.6838843822479248,1.0,0.0
18000.0,35.0,0.0,500.0,5.043951128080965,1.7870317697525024,0.0005357681075111032,0.6493449211120605,0.03715110197663307,1.0,1.0,1.0,-2.6454145908355713,2.266960382461548,3.685811996459961,1.2516670227050781,11.843443870544434,24.074554443359375,11.990618808947723,1.0728468344994677,-12.655935873593707,132.83076554032985,-1.6754722595214844,1.0,0.0
18200.0,36.0,0.0,200.0,5.008355444044872,1.826614260673523,0.0005509672919288278,0.7260264158248901,3.682009628391825e-05,1.0,1.0,1.0,-2.7114806175231934,2.2115416526794434,3.517803430557251,3.5804340839385986,11.335257530212402,25.009185791015625,11.600487459283281,1.0849475898863548,-12.78358251131729,129.79576526960142,-1.6640499830245972,1.0,0.0
18400.0,36.0,0.0,400.0,4.9769118022865415,1.667646884918213,0.0006126189255155623,0.5669949650764465,3.94027229049243e-05,1.0,1.0,1.0,-2.8999569416046143,2.0857481956481934,3.2902159690856934,2.6911702156066895,10.978358268737793,27.572383880615234,11.233268308978047,1.3660815699979658,-16.031144045441362,151.92531342702563,-1.663605809211731,1.0,0.0
18500.0,36.0,0.0,500.0,4.960653017193301,1.5371030569076538,0.0005220751045271754,0.43647336959838867,0.00010761182056739926,1.0,1.0,1.0,-2.8782784938812256,2.620488405227661,2.7836990356445312,7.701088905334473,10.794461250305176,27.034164428710938,10.936189505171562,1.4322563616351671,-16.977269150048837,164.89724242632963,-1.6789684295654297,1.0,0.0
18600.0,37.0,0.0,100.0,4.94214601144586,1.4937644004821777,0.0006297709769569337,0.3930538296699524,8.08796175988391e-05,1.0,1.0,1.0,-2.8227875232696533,3.041783332824707,2.8644094467163086,3.839109420776367,10.921002388000488,23.274147033691406,10.723159980484825,1.359665248531704,-17.22515826805852,170.78380568652221,-1.6980645656585693,1.0,0.0
18800.0,37.0,0.0,300.0,4.910444608842225,1.5069992542266846,0.0006482215831056237,0.4062878489494324,6.32715382380411e-05,1.0,1.0,1.0,-2.693606376647949,2.3400626182556152,3.1846389770507812,5.95408821105957,10.3229398727417,27.142580032348633,10.50309703565649,1.3209859577584673,-15.87160321750148,160.40997382581614,-1.6535083055496216,1.0,0.0
19000.0,37.0,0.0,500.0,4.8820781294101305,1.5997154712677002,0.000597582315094769,0.499074250459671,4.3700427340809256e-05,1.0,1.0,1.0,-2.9667060375213623,2.1556344032287598,3.121833324432373,4.375820636749268,10.536377906799316,33.62085723876953,10.510106355393498,1.6515359102570235,-20.14682908457241,187.82550450653952,-1.648782730102539,1.0,0.0
19200.0,38.0,0.0,200.0,4.853924401132957,1.3365973234176636,0.0007004529470577836,0.23586109280586243,3.5712590033654124e-05,1.0,1.0,1.0,-3.0814368724823,2.2733592987060547,2.939054489135742,13.928520202636719,10.494769096374512,47.708343505859375,10.457538536935967,2.3944705865701845,-27.81327651783515,249.46999296360926,-1.639236569404602,1.0,0.0
19400.0,38.0,0.0,400.0,4.8237402812747305,1.7623517513275146,0.0005072882049717009,0.661780834197998,6.367743480950594e-05,1.0,1.0,1.0,-3.02630877494812,3.8115649223327637,3.3742451667785645,61.39471435546875,10.330574035644531,65.6344223022461,10.290690296719161,3.702549978283745,-44.84770768637298,407.04575176551253,-1.6178452968597412,1.0,0.0
19500.0,38.0,0.0,500.0,4.807168171956501,1.8601430654525757,0.0006016852566972375,0.7593461275100708,0.0001952034654095769,1.0,1.0,1.0,-3.137381076812744,4.723458290100098,3.2033987045288086,139.69583129882812,9.962175369262695,108.02344512939453,10.169531850660363,6.007187877551839,-66.94423287416639,590.494254510518,-1.6272896528244019,1.0,0.0
19600.0,39.0,0.0,100.0,4.790260623569581,1.8463773727416992,0.0005934368236921728,0.7456450462341309,0.00013887051318306476,1.0,1.0,1.0,-3.054489850997925,3.8855974674224854,2.9740848541259766,103.87142181396484,9.44686508178711,115.94707489013672,9.787424680666179,6.828320715369134,-83.4723888926296,760.784956302624,-1.6355197429656982,1.0,0.0
19800.0,39.0,0.0,300.0,4.763420165836425,1.5347357988357544,0.0007195103680714965,0.433809757232666,0.00020657078130170703,1.0,1.0,1.0,-3.1633825302124023,6.952092170715332,2.5097224712371826,263.3751220703125,8.50574016571045,173.9307403564453,9.315959382009822,12.172504193475257,-151.07977111631754,1317.0081314622903,-1.6570860147476196,1.0,0.0
20000.0,39.0,0.0,500.0,4.736323364484586,1.3906095027923584,0.0005574059905484319,0.2899649441242218,8.70852090884e-05,1.0,1.0,1.0,-3.1024372577667236,27.7691707611084,2.9528450965881348,1291.8282470703125,6.724360466003418,275.0860900878906,7.8391743132153335,18.735712397989023,-230.6114006925907,2045.6561780804475,-1.6453311443328857,1.0,0.0
20200.0,40.0,0.0,200.0,4.7034488231162666,1.3411099910736084,0.0007112424355000257,0.24032825231552124,7.045721577014774e-05,1.0,1.0,1.0,-3.1187005043029785,72.5267105102539,2.960819721221924,3528.112548828125,4.285475730895996,581.8045654296875,5.598974249703862,37.1018682939165,-434.4746291041881,3833.318129602815,-1.6443078517913818,1.0,0.0
20400.0,40.0,0.0,400.0,4.680731713104684,1.4322699308395386,0.0005406861891970038,0.33154135942459106,0.00018785787688102573,1.0,1.0,1.0,-3.1072518825531006,498.820556640625,3.2140233516693115,24839.6640625,-5.141833782196045,1222.1348876953125,0.6295732496034345,86.59645404524801,-965.9871846154396,8508.8922731917,-1.621425986289978,1.0,0.0
20500.0,40.0,0.0,500.0,4.666902124938555,1.484656810760498,0.0006523148040287197,0.3536566495895386,0.03034784458577633,1.0,1.0,1.0,-3.0633058547973633,404.4951477050781,2.958625555038452,20129.10546875,-13.470836639404297,1384.712890625,-5.174103435920577,113.6615787334792,-1323.7509832928204,11789.847421368813,-1.6595900058746338,1.0,0.0
20600.0,41.0,0.0,100.0,4.65347144411999,1.7151291370391846,0.0005822398816235363,0.5802919268608093,0.034254979342222214,1.0,1.0,1.0,-3.1072709560394287,628.2293090820312,3.232957601547241,31307.083984375,-18.049373626708984,1829.007080078125,-12.48366370922591,134.9895213169394,-1686.2961636433024,14793.82687286245,-1.6431732177734375,1.0,0.0
20800.0,41.0,0.0,300.0,4.632310722869282,1.6083478927612305,0.0005649011582136154,0.5076498985290527,0.00013309053611010313,1.0,1.0,1.0,-3.0937511920928955,3616.21142578125,3.3370699882507324,180705.0625,-38.776580810546875,2748.50439453125,-31.52437459909393,183.8880206332401,-2415.6196833330832,21321.206010956997,-1.636624813079834,1.0,0.0
21000.0,41.0,0.0,500.0,4.60886785703491,1.3188860416412354,0.0006313081248663366,0.2181077003479004,0.00014698904124088585,1.0,1.0,1.0,-3.2215216159820557,4256.80810546875,3.247842788696289,212736.40625,-42.97721481323242,5700.22265625,-51.584274875932365,341.34706700654516,-3824.422791724137,32501.270504829638,-1.5973949432373047,1.0,0.0
21200.0,42.0,0.0,200.0,4.5937146255946075,1.4862477779388428,0.0006909652147442102,0.38537725806236267,0.0001796800788724795,1.0,1.0,1.0,-3.305910348892212,102051.8671875,3.4079999923706055,5102488.0,-119.00984191894531,14240.8486328125,-64.71442421444026,922.2781717927204,-10152.93132896075,84820.53477350733,-1.6298623085021973,1.0,0.0
21400.0,42.0,0.0,400.0,4.58185954569366,1.2294543981552124,0.0005736746243201196,0.12882111966609955,5.9617264923872426e-05,1.0,1.0,1.0,-3.2680652141571045,159126.125,4.086673736572266,7956175.5,-72.23681640625,41876.9140625,-129.5642826779258,2451.7416554852803,-28131.66306052497,232386.65480708028,-1.5912444591522217,1.0,0.0
21500.0,42.0,0.0,500.0,4.573377781112633,1.244657039642334,0.0006473897374235094,0.1438787579536438,0.00013085539103485644,1.0,1.0,1.0,-3.388014316558838,677740.4375,4.379894256591797,33886888.0,150.90550231933594,89689.8203125,-32.654957077894686,4571.291866894833,-50749.022575236886,406247.9542396588,-1.5704087018966675,1.0,0.0
21600.0,43.0,0.0,100.0,4.566226882447077,1.5876498222351074,0.0005843126564286649,0.4870024621486664,6.302844849415123e-05,1.0,1.0,1.0,-3.368516445159912,7249037.0,4.642588138580322,362451712.0,1380.4254150390625,278627.46875,484.2149838533024,13109.563440863485,-127022.74867792826,1029197.4844888652,-1.5397675037384033,1.0,0.0
21800.0,43.0,0.0,300.0,4.554710863589531,1.7060909271240234,0.0005185074987821281,0.6054996848106384,7.270010246429592e-05,1.0,1.0,1.0,-3.241262435913086,762468608.0,4.214287757873535,38123429888.0,11549.759765625,2492139.5,7259.038027658477,127806.7656938638,-1060393.2928353825,9051613.82615268,-1.5639185905456543,1.0,0.0
22000.0,43.0,0.0,500.0,4.544517534205246,1.2546027898788452,0.000664431310724467,0.15371528267860413,0.00022300195996649563,1.0,1.0,1.0,-3.3265955448150635,30126950400.0,4.833293914794922,1506347581440.0,120724.6875,19829988.0,63612.97316762599,908942.0529618532,-9033694.36347779,74064088.36392762,-1.5121532678604126,1.0,0.0
22200.0,44.0,197.0,200.0,4.533134628862502,1.7685542106628418,0.0006900642765685916,0.6677078008651733,0.0001563174300827086,1.0,1.0,1.0,-3.3547613620758057,2662723223552.0,3.984689712524414,133136167993344.0,1030557.9375,173156016.0,466630.1353829082,9312742.79272537,-73777386.21020342,610104506.4143523,-1.5785894393920898,1.0,0.0
22400.0,44.0,397.0,400.0,4.522030919941143,1.3872828483581543,0.0007722371956333518,0.2862955331802368,0.00021507407655008137,1.0,1.0,1.0,-3.2795655727386475,670244074946560.0,4.139678955078125,3.3512206029029376e+16,1145942.25,722806848.0,773620.9141317406,47197278.62943815,-437672008.02245605,3618210558.8834376,-1.5976465940475464,1.0,0.0
22500.0,44.0,497.0,500.0,4.51483055352861,1.7566611766815186,0.0005927584716118872,0.6557527184486389,0.0003157831379212439,1.0,1.0,1.0,-3.3243093490600586,734253516062720.0,3.8239994049072266,3.671267607157146e+16,1061958.875,1866773376.0,4414663.900178858,112034959.4541202,-1140867954.994208,9340054555.450623,-1.5924742221832275,1.0,0.0
22600.0,45.0,0.0,100.0,4.506927283638886,1.3385552167892456,0.0005980100831948221,0.2378709316253662,8.617810090072453e-05,1.0,1.0,1.0,-3.310725212097168,6.478196754213765e+17,4.586990833282471,3.2390985832653128e+19,98994384.0,7108390912.0,33741889.556164995,372972698.20620286,-3434636374.39687,27434657777.312603,-1.5157169103622437,1.0,0.0
22800.0,45.0,0.0,300.0,4.494627022973811,1.6948884725570679,0.0007262446451932192,0.594066858291626,9.53264971030876e-05,1.0,1.0,1.0,-3.211184501647949,1.9598204207104e+16,4.191237449645996,9.799101888803635e+17,334997920.0,62927556608.0,250962463.98207086,3914800595.2428045,-32531362784.42962,274732828873.94513,-1.5636839866638184,1.0,0.0
23000.0,45.0,0.0,500.0,4.482052814967412,1.742669939994812,0.0006152712740004063,0.6419228315353394,0.0001318306749453768,1.0,1.0,1.0,-3.2938172817230225,3.25522013814784e+16,4.187971115112305,1.6276100862537892e+18,7041409536.0,776983412736.0,1974732024.5136223,40912722323.55565,-330854770169.5787,2757227545593.123,-1.5295387506484985,1.0,0.0
23200.0,46.0,0.0,200.0,4.46890487366652,1.7636851072311401,0.0005642405594699085,0.6629804372787476,0.00014031195314601064,1.0,1.0,1.0,-3.1970391273498535,9.057704661655906e+19,4.674442291259766,4.528852436381069e+21,438189621248.0,44373777580032.0,165424439693.29626,1895146125868.0093,-12601619303869.66,111630134825601.31,-1.4823447465896606,1.0,0.0
23400.0,46.0,0.0,400.0,4.457096489777543,1.5639700889587402,0.0005578064592555165,0.46338653564453125,2.5766654289327562e-05,1.0,1.0,1.0,-3.455805540084839,4.110789813191726e+22,5.148600101470947,2.0553950236894532e+24,18994599821312.0,983670991093760.0,5417566494202.267,39923845291222.77,-308629432013900.6,2429909910976336.5,-1.3983159065246582,1.0,0.0
23500.0,46.0,0.0,500.0,4.448391659740344,1.6357736587524414,0.0005696422886103392,0.5351082682609558,9.570910333422944e-05,1.0,1.0,1.0,-3.2327678203582764,2.0347652227467706e+23,4.171014785766602,1.0173826690194605e+25,10124453216256.0,1748625470259200.0,9226112716693.65,111943345574442.97,-1061343877894154.4,8970541084772841.0,-1.584884524345398,1.0,0.0
23600.0,47.0,0.0,100.0,4.439767299122027,2.0862302780151367,0.0005360107170417905,0.9855518341064453,0.000142444230732508,1.0,1.0,1.0,-3.380730390548706,2.3071811187349783e+24,4.81558895111084,1.1535905680144004e+26,63641583878144.0,6706452383137792.0,21924075923843.547,320859050738241.56,-2793414237486920.5,2.2506290197286988e+16,-1.4775209426879883,1.0,0.0
23800.0,47.0,0.0,300.0,4.4258690948630255,1.6054975986480713,0.0005877971998415887,0.504761278629303,0.0001485894463257864,1.0,1.0,1.0,0.001377596752718091,1.1715704840251854e+28,5.008922100067139,5.857852703467916e+29,2139581847699456.0,4.5256774772588544e+17,1444099793123858.5,2.321398614074852e+16,-1.8633768520697258e+17,inf,-1.4999369382858276,1.0,0.0
